상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,PNU코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
16180237,육칠팔,강호동치킨,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47280,문경시,4728061000,점촌5동,4728011000,모전동,4728011000108830008,1,대지,883,8,경상북도 문경시 모전동 883-8,472803018038,경상북도 문경시 당교로,201,,4728011000108830008026012,,경상북도 문경시 당교로 201,745883,36983,,,,128.185101762303,36.5853118212214
16180294,BBQ치킨,참숯바베큐치킨,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41273,안산시 단원구,4127358000,선부1동,4127310900,선부동,4127310900110780004,1,대지,1078,4,경기도 안산시 단원구 선부동 1078-4,412733191035,경기도 안산시 단원구 선부광장남로,109,,4127310900110780004014259,주공아파트,경기도 안산시 단원구 선부광장남로 109,425141,15370,,,,126.812703857443,37.3291469257979
16180321,BBQ치킨,참숯바베큐,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41410,군포시,4141054000,산본1동,4141010400,산본동,4141010400110260010,1,대지,1026,10,경기도 군포시 산본동 1026-10,414103200002,경기도 군포시 공단로,356,54,4141010400110260010000001,금정삼성쉐르빌,경기도 군포시 공단로 356-54,435845,15808,,,,126.943198127521,37.3744108065518
16180542,오드리헵번카페티엠,B닭숯불바베큐,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41220,평택시,4122063000,비전2동,4122011800,비전동,4122011800108290002,1,대지,829,2,경기도 평택시 비전동 829-2,412204364855,경기도 평택시 평택5로114번길,16,,4122011800108290002018953,,경기도 평택시 평택5로114번길 16,450810,17885,2,1,,127.111439329131,36.9957433837581
16180668,BBQ치킨,참숯바베큐,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,44,충청남도,44270,당진시,4427052000,당진2동,4427010200,채운동,4427010200111170000,1,대지,1117,,충청남도 당진시 채운동 1117,442703265019,충청남도 당진시 대호만로,23,13,4427010200111170000000001,삼성쉐르빌,충청남도 당진시 대호만로 23-13,343759,31781,,,,126.621061636308,36.8968133957374
16180679,멕시칸치킨,양념치킨,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48310,거제시,4831054000,아주동,4831010500,아주동,4831010500103200022,1,대지,320,22,경상남도 거제시 아주동 320-22,483103337059,경상남도 거제시 탑곡로,80,,4831010500103200022034666,혜성골든타운,경상남도 거제시 탑곡로 80,656902,53304,,,,128.691450617029,34.8631740670836
16180684,멕시칸치킨,동광치킨,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,46,전라남도,46230,광양시,4623053000,중마동,4623010600,중동,4623010600113540000,1,대지,1354,,전라남도 광양시 중동 1354,462304655538,전라남도 광양시 행정1길,9,,4623010600113540000005988,동광아파트,전라남도 광양시 행정1길 9,545774,57784,,,,127.694226229384,34.9430667493371
16180688,멕시칸치킨,닭강정,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26530,사상구,2653065000,주례1동,2653010600,주례동,2653010600103080010,1,대지,308,10,부산광역시 사상구 주례동 308-10,265304217324,부산광역시 사상구 양지로24번길,3,,2653010600103080010002435,현대미용실,부산광역시 사상구 양지로24번길 3,617836,46994,1,,,129.003865948996,35.154291252503
16180707,멕시칸치킨,양념통닭,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,43,충청북도,43740,영동군,4374025000,영동읍,4374025021,영동읍,4374025021106530014,1,대지,653,14,충청북도 영동군 영동읍 계산리 653-14,437403243002,충청북도 영동군 영동읍 계산로,80,,4374025021106530014008153,상가,충청북도 영동군 영동읍 계산로 80,370802,29144,,,,127.78528914921,36.1717918652109
16180708,멕시칸치킨,양념치킨,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45111,전주시 완산구,4511168000,서신동,4511112900,서신동,4511112900107610001,1,대지,761,1,전라북도 전주시 완산구 서신동 761-1,451113266051,전라북도 전주시 완산구 온고을로,119,4,4511112900107610001034407,서신동광진아파트,전라북도 전주시 완산구 온고을로 119-4,560791,54947,,1,,127.109297439025,35.8332587773314
16180709,멕시칸치킨,양념통닭,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47111,포항시 남구,4711125000,구룡포읍,4711125021,구룡포읍,4711125021109630040,1,대지,963,40,경상북도 포항시 남구 구룡포읍 구룡포리 963-40,471113303064,경상북도 포항시 남구 구룡포읍 호미로,213,,4711125021109630040064482,,경상북도 포항시 남구 구룡포읍 호미로 213,790801,37933,,,,129.554474287984,35.989664421974
16180720,또래오래,목우촌,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,29,광주광역시,29140,서구,2914074500,치평동,2914012000,치평동,2914012000102790007,1,대지,279,7,광주광역시 서구 치평동 279-7,291403160024,광주광역시 서구 상무평화로,114,,2914012000102790007003613,,광주광역시 서구 상무평화로 114,502827,61963,,1,,126.851389467138,35.1485436504271
16180795,다사랑,치킨.피자,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,43,충청북도,43113,청주시 흥덕구,4311374100,복대1동,4311311400,복대동,4311311400129570000,1,대지,2957,,충청북도 청주시 흥덕구 복대동 2957,431133237081,충청북도 청주시 흥덕구 진재로,42,,4311311400129570000008237,,충청북도 청주시 흥덕구 진재로 42,361815,28420,1,,,127.429669293917,36.6349556116894
16181207,멕시카나,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48121,창원시 의창구,4812152000,팔룡동,4812112900,팔용동,4812112900101230002,1,대지,123,2,경상남도 창원시 의창구 팔용동 123-2,481213327019,경상남도 창원시 의창구 반계로,104,21,4812112900101230002013902,벽산블루밍아파트B단지,경상남도 창원시 의창구 반계로 104-21,641850,51372,101,,,128.61914977881,35.2542663637814
16181221,멕시칸치킨,양념통닭,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45111,전주시 완산구,4511168000,서신동,4511112900,서신동,4511112900100220030,1,대지,22,30,전라북도 전주시 완산구 서신동 22-30,451113266065,전라북도 전주시 완산구 전룡로,106,,4511112900100220030026749,든든한교회,전라북도 전주시 완산구 전룡로 106,560818,54941,,,,127.124258218499,35.8285467137366
16181237,멕시칸치킨,양념통닭,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,31,울산광역시,31110,중구,3111060000,태화동,3111011100,태화동,3111011100104280014,1,대지,428,14,울산광역시 중구 태화동 428-14,311104307322,울산광역시 중구 신기8길,7,,3111011100104280014000001,,울산광역시 중구 신기8길 7,681819,44457,,,,129.293177268504,35.5520496391826
16181606,다사랑,치킨피자,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41390,시흥시,4139058900,정왕본동,4139013200,정왕동,4139013200118370004,1,대지,1837,4,경기도 시흥시 정왕동 1837-4,413904397285,경기도 시흥시 봉우재로51번길,2,,4139013200118370004019320,삼원빌딩,경기도 시흥시 봉우재로51번길 2,429455,15053,1,,,126.745457596653,37.3472039535019
16181827,꿀닭,에이스,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45180,정읍시,4518053500,내장상동,4518010300,상동,4518010300102440000,1,대지,244,,전라북도 정읍시 상동 244,451803270051,전라북도 정읍시 학산로,110,,4518010300102440000080385,에이스마트,전라북도 정읍시 학산로 110,580800,56191,,,,126.872532731051,35.5589137411202
16181947,멕시카나,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,28,인천광역시,28177,미추홀구,2817763000,주안2동,2817710500,주안동,2817710500105990019,1,대지,599,19,인천광역시 미추홀구 주안동 599-19,281774253752,인천광역시 미추홀구 한나루로550번길,25,0,2817010600105990019041585,주안2동장수경로당,"인천광역시 미추홀구 한나루로550번길 25, (주안동)",402844,22156,2,,,126.671397887877,37.4552589542494
16182070,마미치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41273,안산시 단원구,4127353200,중앙동,4127310100,고잔동,4127310100106700000,1,대지,670,,경기도 안산시 단원구 고잔동 670,412733191014,경기도 안산시 단원구 당곡3로,3,,4127310100106700000000466,주공7단지아파트,경기도 안산시 단원구 당곡3로 3,425724,15337,라,,,126.840627546324,37.3271711871658
16182491,처갓집양념치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41360,남양주시,4136031000,별내면,4136031021,별내면,4136031021103500001,1,대지,350,1,경기도 남양주시 별내면 청학리 350-1,413604391709,경기도 남양주시 별내면 청학로114번길,43,,4136031021103500001013397,청학주공6단지아파트,경기도 남양주시 별내면 청학로114번길 43,472968,12078,,,,127.114784616716,37.7120929790011
16182512,처갓집양념치킨,파피스피자,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48820,고성군,4882025000,고성읍,4882025025,고성읍,4882025025102690003,1,대지,269,3,경상남도 고성군 고성읍 송학리 269-3,488204826329,경상남도 고성군 고성읍 송학로135번길,27,,4882025025102690003005644,,경상남도 고성군 고성읍 송학로135번길 27,638805,52937,,,,128.324114559886,34.9787714699673
16182546,처갓집통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41590,화성시,4159056000,기배동,4159012400,기안동,4159012400103490000,1,대지,349,,경기도 화성시 기안동 349,415904431443,경기도 화성시 효행로265번길,17,,4159012400003490000008962,우림그린빌리지,경기도 화성시 효행로265번길 17,445992,18337,,,,126.973598273261,37.2262435308748
16182601,진미통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41115,수원시 팔달구,4111567000,고등동,4111513700,고등동,4111513700102670025,1,대지,267,25,경기도 수원시 팔달구 고등동 267-25,411153176014,경기도 수원시 팔달구 팔달로,1,,4111513700102670025010586,,경기도 수원시 팔달구 팔달로 1,442883,16453,,,,126.99903981203,37.2699118644654
16182645,홍탕,치킨홍&,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,28,인천광역시,28720,옹진군,2872033000,백령면,2872033022,백령면,2872033022105030002,1,대지,503,2,인천광역시 옹진군 백령면 북포리 503-2,287204274006,인천광역시 옹진군 백령면 당후길,11,,2872033022105030002005615,카르페디엄,인천광역시 옹진군 백령면 당후길 11,409912,23103,,1,,124.664115048938,37.9606713313771
16182890,한방닭강정,정선아리아리,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,42,강원도,42720,홍천군,4272025000,홍천읍,4272025022,홍천읍,4272025022100750007,1,대지,75,7,강원도 홍천군 홍천읍 신장대리 75-7,427203225033,강원도 홍천군 홍천읍 신장대로,67,,4272025022100750007029400,,강원도 홍천군 홍천읍 신장대로 67,250805,25136,,,,127.883694030236,37.6906336253817
16182893,컨츄리꼬꼬,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,43,충청북도,43150,제천시,4315057700,신백동,4315012000,신백동,4315012000101980003,1,대지,198,3,충청북도 제천시 신백동 198-3,431504517527,충청북도 제천시 신백로14길,21,,4315012000101980003021422,화성2차아파트,충청북도 제천시 신백로14길 21,390892,27179,,,,128.22757063861,37.1312123180564
16182916,본가,생국수,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41463,용인시 기흥구,4146352000,구갈동,4146310200,구갈동,4146310200103540008,1,대지,354,8,경기도 용인시 기흥구 구갈동 354-8,414634412043,경기도 용인시 기흥구 구갈로60번길,9,,4146310200103540008021753,로얄프라자,경기도 용인시 기흥구 구갈로60번길 9,446569,16972,,,,127.112327981968,37.279844491583
16183041,BBQ치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41171,안양시 만안구,4117158000,안양8동,4117110100,안양동,4117110100103770000,1,대지,377,,경기도 안양시 만안구 안양동 377,411713182016,경기도 안양시 만안구 안양로,3,,4117110100103770000000017,안양노동복지회관,경기도 안양시 만안구 안양로 3,430818,14096,2,,,126.940056834691,37.376995788824
16183057,BBQ치킨,앤치킨,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41111,수원시 장안구,4111156000,파장동,4111112900,파장동,4111112900105880000,1,대지,588,,경기도 수원시 장안구 파장동 588,411113174019,경기도 수원시 장안구 파장천로,24,1,4111112900105880000045981,생수빌딩,경기도 수원시 장안구 파장천로 24-1,440854,16350,,1,,126.995065176051,37.3076606442781
16183131,굽네치킨,용현1호,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,28,인천광역시,28177,미추홀구,2817754000,용현1.4동,2817710200,용현동,2817710200100020009,1,대지,2,9,인천광역시 미추홀구 용현동 2-9,281774253746,인천광역시 미추홀구 한나루로501번길,10,0,2817010200100020009208177,,"인천광역시 미추홀구 한나루로501번길 10, (용현동)",402818,22209,,1,,126.666721958003,37.4518904917323
16183142,뽕닭,왔다짬,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45111,전주시 완산구,4511171300,효자3동,4511114000,효자동1가,4511114000106520000,1,대지,652,,전라북도 전주시 완산구 효자동1가 652,451113266008,전라북도 전주시 완산구 거마평로,113,,4511114000106520000033311,상산타운,전라북도 전주시 완산구 거마평로 113,560783,55080,,,,127.116544340041,35.8025505161727
16183173,스모,프치킨,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,30,대전광역시,30110,동구,3011058500,대동,3011011000,대동,3011011000102070034,1,대지,207,34,대전광역시 동구 대동 207-34,301103010001,대전광역시 동구 계족로,206,,3011011000102070034022266,,대전광역시 동구 계족로 206,300809,34610,,,,127.440956069107,36.3314652737412
16183185,스모,프치킨,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,46,전라남도,46770,고흥군,4677032000,도덕면,4677032021,도덕면,4677032021100500003,1,대지,50,3,전라남도 고흥군 도덕면 도덕리 50-3,467704667687,전라남도 고흥군 도덕면 학동1길,2,,4677032021100500003004542,소매점,전라남도 고흥군 도덕면 학동1길 2,548922,59546,,,,127.175847918164,34.5659322159733
